Code,Title,Industry,Vertical,Canton,Spin-offs,City,Year,Highlights,Gender CEO,OOB,Funded,Comment
CHE-405.084.029,Resolve SA (e-Potek),ICT (fintech),,Genève,EPFL,Genève,2018.0,,,0.0,1.0,
CHE-319.306.738,Heliot,ICT,,Vaud,,,2018.0,,,0.0,1.0,
CHE-311.807.184,Cloudworks AG (umbaumanager.ch),ICT,,ZH,,,2020.0,,,0.0,1.0,
CHE-389.096.842,GRZ Technologies AG,cleantech,,FR,EPFL,,2021.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2017, Top 100 Swiss Startup Award 2018, Top 100 Swiss Startup Award 2019, Top 100 Swiss Startup Award 2020, Top 100 Swiss Startup Award 2021",,0.0,1.0,
CHE-147.165.181,Neur.on AI Solutions SA,ICT,,Fribourg / Freiburg,,Fribourg,2022.0,,,0.0,0.0,
CHE-374.956.594,RY3T AG,cleantech,,St. Gallen,,Wil,2023.0,,Male,0.0,0.0,
CHE-442.842.225,kiiz SA,ICT,,VD,,Penthéréaz VD,2018.0,,Male,0.0,0.0,
CHE-108.649.104,Medlight S.A,healthcare IT,,Vaud,EPFL,,1997.0,Innosuisse Certificate,Male,0.0,1.0,
CHE-411.625.169,CLARA Water AG,,,Zürich,,,2023.0,,,0.0,0.0,
CHE-298.040.952,Unlyme SA,,,Vaud,,,2022.0,,,0.0,0.0,
CHE-316.454.443,Algorized,ICT,,Vaud,,Etoy,2022.0,,Female,0.0,0.0,
CHE-379.891.298,Obligate AG,ICT (fintech),,ZH,,,2019.0,,Male,0.0,1.0,
CHE-100.169.929,XERAGON AG (Print-Fix AG),biotech,,ZH,ETH,Zürich,2005.0,,,1.0,1.0,
CHE-383.773.555,DISCO Pharmaceuticals Swiss GmbH,biotech,,ZH,ETH,Schlieren,2023.0,,Male,0.0,1.0,Hauptsitz in Köln
CHE-255.736.867,Taskbase AG,ICT,,Zürich,ETH,,2015.0,Winner Venture Kick,Male,0.0,1.0,
CHE-192.033.195,Visium SA,ICT,,Vaud,ETH,,2018.0,Top 100 Swiss Startup Award 2022,,0.0,0.0,
CHE-363.029.413,WedMap,,,Zürich,,,2015.0,,,0.0,0.0,
CHE-435.631.189,OrphAnalytics SA,,,Wallis,,,2014.0,,Male,0.0,0.0,
CHE-408.802.672,MagicTomato SA,ICT,,Genève,,,2016.0,,Male,0.0,1.0,
CHE-376.881.777,PaperCheck GmbH,ICT,,Zug,,,2024.0,,Male,0.0,0.0,
CHE-406.707.896,fluidbot AG,cleantech,,St. Gallen,,Gossau,2023.0,,Male,0.0,0.0,
CHE-190.466.790,EVIS Bioscience AG,biotech,,Zürich,ETH,,2024.0,,Male,0.0,0.0,
CHE-361.096.976,PAVE Space SA,Deep Tech,,Vaud,EPFL,,2023.0,,Female,0.0,0.0,
CHE-420.678.302,Noema Pharma AG,biotech,,Basel-Stadt,,Basel,2020.0,Top 100 Swiss Startup Award 2024,Male,0.0,1.0,
CHE-326.048.530,swiss moonshot AG (aiaibot),ICT,,Zürich,,Dübendorf,2019.0,,Male,0.0,0.0,ist Teil von Polydata
CHE-180.462.744,4K-MEMS SA,micro / nano,,Neuchâtel,,,2020.0,,Male,0.0,0.0,
CHE-110.060.375,Lyncée Tec SA,micro / nano,,VD,"EPFL, Université de Lausanne",Lausanne,2003.0,,Male,0.0,1.0,
CHE-108.535.251,Spexis AG (Polyphor AG),biotech,,BL,Universität Zürich,,1996.0,,Male,0.0,1.0,
CHE-232.876.339,Idorsia Pharmaceuticals Ltd,biotech,,Basel-Landschaft,,,2017.0,,,0.0,1.0,
CHE-330.279.788,Xlife Sciences AG,biotech,,ZH,,Zürich,2013.0,,Male,0.0,0.0,
CHE-194.144.871,Qvq AG (Ava AG),medtech,,ZH,"CSEM, HSG",,2014.0,"Winner Venture Kick, Winner WA de Vigier Foundation Startup Award, Top 100 Swiss Startup Award 2015, Top 100 Swiss Startup Award 2016, Top 100 Swiss Startup Award 2017, Top 100 Swiss Startup Award 2018, Top 100 Swiss Startup Award 2019",Female,1.0,1.0,
CHE-405.835.184,SquareFactory SA,ICT,,VD,,Lonay,2021.0,,Male,1.0,1.0,
CHE-130.663.967,DeepSquare,ICT,,ZG,,,2021.0,,Male,0.0,1.0,
CHE-292.633.177,Arbrea Labs AG,healthcare IT,,Zürich,ETH,Zürich,2018.0,Innosuisse Certificate,Male,0.0,0.0,
CHE-392.712.073,LAYERED GmbH,,,Aargau,,,2024.0,,,0.0,0.0,
CHE-297.785.707,Yainvest AG,ICT (fintech),,Zug,,Baar,2023.0,,Female,0.0,0.0,
CHE-381.871.402,Openversum GmbH,cleantech,,Zürich,ETH,Schlieren,2023.0,Winner Venture Kick,Male,0.0,0.0,
CHE-438.165.031,Refluenced AG,ICT,,ZH,,Zürich,2022.0,Winner Venture Kick,Male,0.0,1.0,
CHE-134.583.557,Kasparund AG,ICT (fintech),,SG,"ETH, HSG",,2020.0,Winner Venture Kick,Male,0.0,1.0,
CHE-161.085.374,LogBook AG,ICT,,Zürich,,Zürich,2024.0,Winner Venture Kick,Male,0.0,1.0,
CHE-201.826.759,IsoSpec Analytics SA,micro / nano,,VD,EPFL,Denens,2022.0,Winner Venture Kick,Male,0.0,0.0,
CHE-348.829.814,ELDICO Scientific AG,micro / nano,,AG,,,2019.0,Winner Venture Kick,Male,0.0,1.0,
CHE-278.212.049,GraphEnergyTech Sàrl,cleantech,,Vaud,,,2024.0,Winner Venture Kick,Male,0.0,0.0,
CHE-345.273.062,Carewell SA,healthcare IT,,Vaud,,Pully,2024.0,Winner Venture Kick,Female,0.0,0.0,
CHE-218.846.606,Alithea Genomics SA,medtech,,Vaud,EPFL,,2020.0,Winner Venture Kick,Male,0.0,1.0,
CHE-269.849.727,Cotierra AG,cleantech,,Zürich,,,2023.0,Winner Venture Kick,Male,0.0,0.0,
CHE-246.954.603,ENANTIOS AG,micro / nano,,Zürich,ETH,Zürich,2022.0,"Top 100 Swiss Startup Award 2024, Winner Venture Kick",Female,0.0,1.0,
CHE-213.105.804,Neural Concept SA,ICT,,VD,EPFL,,2018.0,"Top 100 Swiss Startup Award 2020, Top 100 Swiss Startup Award 2021, Top 100 Swiss Startup Award 2022, Top 100 Swiss Startup Award 2023, Winner Venture Kick",Male,0.0,1.0,
CHE-231.678.216,Testmate Health SA,healthcare IT,,VD,Université de Genève,Lausanne,2020.0,"Innosuisse Certificate, Winner Venture Kick",Female,0.0,1.0,
CHE-276.707.848,Almer Technologies AG,ICT,,BE,,Bern,2021.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2023, Top 100 Swiss Startup Award 2024",Male,0.0,1.0,
CHE-181.754.563,Therachon AG,biotech,,Basel-Stadt,,,2016.0,,Male,0.0,1.0,
CHE-115.647.010,"In-Finitude, Vogt",cleantech,,Zürich,ETH,,2010.0,,,0.0,0.0,
CHE-381.092.929,Vision Unified Technologies AG,ICT,,Zürich,ETH,,2020.0,,Male,0.0,0.0,
CHE-480.705.003,Mesh AG,micro / nano,,ZH,ETH,,2021.0,,,0.0,1.0,
CHE-231.008.056,Instructive Construction AG,ICT,,Zürich,ETH,Zurich,2021.0,,Male,0.0,0.0,
CHE-239.785.778,Resonance Exploration Technologies AG,micro / nano,,Zürich,ETH,,2022.0,,,0.0,0.0,
CHE-112.972.100,LiberoVision AG,ICT,,ZH,ETH,,2007.0,,,0.0,0.0,
CHE-113.359.267,Covagen AG,biotech,,ZH,ETH,,2007.0,"Innosuisse Certificate, Top 100 Swiss Startup Award 2012, Top 100 Swiss Startup Award 2011",Male,0.0,1.0,
CHE-114.144.367,b-cube AG,medtech,,ZH,ETH,,2008.0,,Male,0.0,0.0,
CHE-151.796.427,Logitech Upicto GmbH (upicto GmbH),ICT,,ZH,ETH,,2011.0,,,0.0,1.0,
CHE-144.113.704,qiio AG (Smart Home Technology GmbH),ICT,,ZH,ETH,,2014.0,,Male,0.0,1.0,
CHE-114.486.750,Pearltec AG,medtech,,ZH,ETH,,2016.0,"Innosuisse Certificate, Winner Venture Kick, Winner WA de Vigier Foundation Startup Award, Top 100 Swiss Startup Award 2011",Female,1.0,1.0,
CHE-325.511.583,Aigenic AG (dAIgnose AG),healthcare IT,,Zürich,ETH,Zürich,2023.0,,Male,0.0,0.0,
CHE-105.240.836,Microsoft MCIO Schweiz GmbH (Netbreeze GmbH),ICT,,ZH,ETH,,1999.0,,,0.0,0.0,
CHE-109.660.752,Ecospeed AG,cleantech,,Zürich,ETH,,2002.0,Innosuisse Certificate,Male,0.0,1.0,
CHE-109.750.438,SPECS Zurich GmbH (Nanonis GmbH),micro / nano,,ZH,"ETH, Universität Basel",,2004.0,,,0.0,0.0,
CHE-113.271.141,PTC Vuforia Switzerland AG (kooaba AG),ICT,,,ETH,,2006.0,"Innosuisse Certificate, Top 100 Swiss Startup Award 2011",Male,0.0,1.0,
CHE-101.941.710,Degradable Solutions AG (Modenta AG),medtech,,ZH,ETH,,2005.0,,,0.0,0.0,
CHE-113.421.630,Luciole Medical AG (NeMoDevices GmbH),medtech,,ZH,"ETH, Universität Zürich",,2007.0,"Innosuisse Certificate, Top 100 Swiss Startup Award 2012, Top 100 Swiss Startup Award 2011",Male,0.0,1.0,
CHE-113.587.093,kringlan composites AG,micro / nano,,Zürich,ETH,,2007.0,"Innosuisse Certificate, Top 100 Swiss Startup Award 2012, Top 100 Swiss Startup Award 2011",,1.0,0.0,
CHE-113.745.251,Femtotools AG,micro / nano,,Zürich,ETH,,2007.0,Innosuisse Certificate,Male,0.0,1.0,
CHE-113.897.406,Esri R&D Center Zurich AG (Procedural AG),ICT,,ZH,ETH,,2007.0,,,0.0,0.0,
CHE-113.413.004,Advanced Metal Technology AG (awtec AG),micro / nano,,Zürich,ETH,,2007.0,,,0.0,0.0,
CHE-114.167.428,EvalueScience AG (S2D2 Swiss Scientific Due Diligence AG),,,ZH,ETH,,2008.0,,Male,0.0,0.0,
CHE-114.431.884,Avantama AG (nanograde GmbH),micro / nano,,ZH,ETH,,2008.0,,Male,0.0,0.0,
CHE-114.755.772,GoPro Switzerland AG (Skybotix AG),micro / nano,,Zürich,ETH,,2009.0,Winner WA de Vigier Foundation Startup Award,,0.0,1.0,Acquired by GoPro
CHE-115.245.284,Scandit AG (Mirasense AG),ICT,,Zürich,ETH,Zürich,2009.0,"Innosuisse Certificate, Winner Venture Kick, Top 100 Swiss Startup Award 2012, Top 100 Swiss Startup Award 2011, Top 100 Swiss Startup Award 2014",Male,0.0,1.0,
CHE-114.891.607,Koubachi AG,ICT,,Zürich,ETH,,2009.0,"Top 100 Swiss Startup Award 2013, Innosuisse Certificate, Top 100 Swiss Startup Award 2012",Male,0.0,1.0,Acquired by Gardena
CHE-115.600.801,Reha-Stim Medtec AG (YouRehab AG),ICT,,Zürich,"ETH, Universität Zürich",,2010.0,Innosuisse Certificate,,0.0,1.0,
CHE-115.975.106,ABILITY Switzerland AG (Habtronics GmbH),medtech,,Zürich,ETH,Zurich,2010.0,Winner Venture Kick,Male,0.0,0.0,
CHE-269.674.439,Rheonics GmbH (Viscoteers),micro / nano,,Zürich,ETH,Winterthur,2011.0,,Male,0.0,0.0,
CHE-307.434.909,Scope Content AG (NewsCron SA),ICT,,Zürich,ETH,,2012.0,"Top 100 Swiss Startup Award 2013, Innosuisse Certificate, Winner Venture Kick, Winner WA de Vigier Foundation Startup Award, Top 100 Swiss Startup Award 2014, Top 100 Swiss Startup Award 2015",Male,0.0,0.0,
CHE-301.053.408,ElectricFeel AG (ElectricFeel Mobility Systems GmbH),ICT,,ZH,ETH,,2012.0,"Innosuisse Certificate, Winner Venture Kick",,0.0,0.0,
CHE-374.526.319,Dividat AG (dividAT GmbH),healthcare IT,,SZ,ETH,,2013.0,Innosuisse Certificate,,0.0,0.0,
CHE-191.384.657,Allthings Technologies AG (qipp ag),ICT,,BS,ETH,,2013.0,"Innosuisse Certificate, Top 100 Swiss Startup Award 2016, Top 100 Swiss Startup Award 2017, Top 100 Swiss Startup Award 2018",Male,0.0,1.0,
CHE-480.299.865,Conteo AG (Additively AG),Interdisciplinary,,Zürich,ETH,,2013.0,,,0.0,0.0,
CHE-196.648.740,Infineon Technologies Switzerland AG (3db Access AG),micro / nano,,Zürich,ETH,,2013.0,Winner Venture Kick,Male,0.0,1.0,Now called Infineon Technologies Switzerland AG:https://www.3db-access.com/
CHE-141.369.437,Sony Advanced Visual Sensing AG (Insightness GmbH),ICT,,ZH,"ETH, Universität Zürich",,2014.0,"Innosuisse Certificate, Winner Venture Kick, Top 100 Swiss Startup Award 2016, Top 100 Swiss Startup Award 2017, Top 100 Swiss Startup Award 2018, Top 100 Swiss Startup Award 2019",Male,0.0,1.0,
CHE-403.142.762,Secure Switzerland AG (Adaptricity AG),ICT,,Zürich,ETH,,2014.0,Winner Venture Kick,,0.0,1.0,
CHE-279.970.649,CellSpring Ltd,biotech,,Zürich,ETH,,2015.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2016",,1.0,0.0,
CHE-446.475.634,AEROTAIN AG (Aerotainment Labs GmbH),Interdisciplinary,,ZH,ETH,,2015.0,"Top 100 Swiss Startup Award 2016, Top 100 Swiss Startup Award 2017",,0.0,0.0,
CHE-183.265.157,Adaptivv Financial Technologies AG (OpenMetrics Solutions GmbH),ICT (fintech),,ZH,ETH,Zürich,2016.0,,,0.0,0.0,
,Windward Bio,biotech,,Basel-Stadt,,Basel,2024.0,,Male,0.0,0.0,
CHE-153.467.041,Repertoire Immune Medicines (Switzerland) AG (tepthera AG),medtech,,ZH,ETH,,2018.0,,Male,0.0,0.0,
CHE-370.082.660,Nautilus Switzerland AG (VAY Sports AG),healthcare IT,,Zürich,"ETH, Universität Zürich",,2019.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2021",,1.0,1.0,Acquired
CHE-477.198.726,Pallon AG (Hades Technologies AG),ICT,,ZH,ETH,,2019.0,Innosuisse Certificate,Male,0.0,1.0,
CHE-130.914.744,Alloy Therapeutics (Switzerland) AG (DeepCDR Biologics AG),biotech,,Basel-Landschaft,ETH,,2019.0,,Male,0.0,1.0,Acquired by Alloy Therapeutics
CHE-182.950.227,CareerFairy AG,ICT,,ZG,ETH,,2019.0,"Top 100 Swiss Startup Award 2022, Top 100 Swiss Startup Award 2023, Top 100 Swiss Startup Award 2024",Male,0.0,1.0,
CHE-216.439.443,Morgen AG,ICT,,ZH,ETH,Zurich,2021.0,Top 100 Swiss Startup Award 2024,Male,0.0,1.0,
CHE-271.889.653,RA Scale AG (Infinity One Event Solutions GmbH),ICT,,Zürich,ETH,Küsnacht (ZH),2020.0,,,0.0,0.0,
CHE-314.767.842,Ucentrics AG,ICT,,Zürich,ETH,,2024.0,,Male,0.0,0.0,
CHE-376.953.690,Multiwave Technologies,,,Genève,,,2015.0,,,0.0,0.0,
CHE-240.232.374,Solergy GmbH,,,Aargau,,,2021.0,,,0.0,0.0,
CHE-158.577.406,Nautica Technologies AG,,,Zürich,,,2024.0,,,0.0,0.0,
CHE-335.480.642,PraxTor GmbH,ICT,,Schwyz,,Wollerau,2024.0,,,0.0,0.0,
CHE-438.987.642,GT Gain Therapeutics SA,biotech,,TI,,,2017.0,,Male,0.0,1.0,
CHE-140.203.797,PlaynVoice,healthcare IT,,Zürich,,Zürich,2023.0,,Male,0.0,0.0,
CHE-296.368.873,medimaps group SA,healthcare IT,,GE,,Plan-les-Ouates,2012.0,,Male,0.0,1.0,
CHE-355.395.034,UES.IO - The Cloud Masters GmbH (Swiss) - UESIO Inc (USA),,,Zürich,,,2019.0,,,0.0,0.0,
CHE-396.866.692,Open Forest AG,cleantech,,ZG,,,2021.0,,Male,0.0,1.0,
CHE-135.004.269,NewGreenTec International AG,cleantech,,ZH,,Dübendorf,2019.0,,Male,0.0,1.0,
CHE-202.378.350,Miraex SA,micro / nano,,VD,EPFL,,2019.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2020, Top 100 Swiss Startup Award 2021, Top 100 Swiss Startup Award 2022",Male,0.0,1.0,
CHE-167.271.082,Fabas Foods AG,cleantech,,Zürich,,Dietikon,2021.0,,Female,0.0,1.0,
CHE-377.484.249,onocoy Services AG,ICT,,Zug,,Zug,2023.0,,Male,0.0,1.0,
CHE-484.107.516,Babylat AG,biotech,,Bern,,,2020.0,,Female,0.0,0.0,
CHE-113.781.407,C-CIT Sensors AG,micro / nano,,ZH,ETH,,2002.0,,,0.0,1.0,
CHE-195.006.496,Malaica AG,healthcare IT,,ZH,,Zürich,2022.0,,Female,0.0,1.0,
CHE-175.160.071,TeraSol SA,cleantech,,Vaud,,Lausanne,2022.0,,Male,0.0,0.0,
CHE-430.369.216,YeastUp AG,cleantech,,Aargau,,Brugg,2020.0,,Male,0.0,1.0,
CHE-203.875.384,Ystorian SA,ICT,,Genève,,Thônex,2023.0,,Male,0.0,0.0,
CHE-302.123.804,Anthropos Sagl,ICT,,Ticino,,Lugano,2023.0,,Male,0.0,0.0,
CHE-499.365.369,Mibex Software GmbH,ICT,,ZH,,Zürich,2013.0,,Female,0.0,0.0,
CHE-472.636.587,Maven Health GmbH,healthcare IT,,Vaud,EPFL,Zürich,2024.0,,Male,0.0,0.0,
CHE-115.105.074,Virometix AG,biotech,,ZH,Universität Zürich,,2009.0,"Innosuisse Certificate, Winner Venture Kick, Winner WA de Vigier Foundation Startup Award, Top 100 Swiss Startup Award 2012, Top 100 Swiss Startup Award 2011",Female,0.0,1.0,
CHE-331.373.088,Noosh Drinks Sàrl,,,Valais / Wallis,,,2024.0,,,0.0,0.0,
CHE-134.100.396,AVA AG,micro / nano,,SO,,Solothurn,2021.0,,Male,0.0,1.0,
CHE-248.130.286,GeldGo GmbH,ICT (fintech),,ZG,,Walchwil,2024.0,,Male,0.0,0.0,
CHE-114.447.230,Osmotex AG,micro / nano,,OW,CSEM,,2008.0,,Male,0.0,0.0,
CHE-373.504.143,Emovo Care SA,medtech,,VD,EPFL,Ecublens,2020.0,Winner Venture Kick,Other,0.0,0.0,
CHE-148.555.662,Swiss AI AG,ICT,,ZG,ETH,,2019.0,,Other,0.0,0.0,
CHE-482.795.000,Capt'n Greenfin AG,consumer products,,BE,,Bern,2022.0,,,0.0,0.0,
CHE-297.144.945,Composite Recycling SA,cleantech,,VD,EPFL,Nyon,2021.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2023",Male,0.0,0.0,
CHE-131.417.081,Regenosca SA,medtech,,VD,EPFL,Lausanne,2019.0,"Winner Venture Kick, Innosuisse Certificate",Female,0.0,0.0,
CHE-188.727.248,Waka Payments AG,ICT (fintech),,SZ,,Immensee,2023.0,,Male,0.0,1.0,
CHE-404.003.057,Mutina Power AG,cleantech,,SZ,,Immensee,2024.0,,Male,0.0,1.0,
CHE-141.451.932,Skinspan Technologies AG (everskin),consumer products,,Zürich,,Zürich,2023.0,,Male,0.0,0.0,
CHE-289.789.695,NOUMENA DIGITAL AG,ICT,,ZG,,Baar,2017.0,,Male,0.0,0.0,
CHE-131.005.749,Vatorex AG (Lifehive),cleantech,,ZH,,,2016.0,"Innosuisse Certificate, Winner Venture Kick",Male,0.0,1.0,
CHE-374.997.110,Exentis Group AG,micro / nano,,AG,,Stetten,2017.0,,Male,0.0,0.0,
CHE-293.826.773,Taste Match AG,ICT,,Bern,,Bern,2023.0,,Male,0.0,0.0,
CHE-355.620.805,Beekee Sàrl,ICT,,Genève,,Bernex,2020.0,,Male,0.0,0.0,
CHE-485.159.065,CalicoBiosystems SA,,,Vaud,,,2024.0,,,0.0,0.0,
CHE-349.009.742,Swiss Solar Group,cleantech,,ZH,,Zürich,2022.0,,Male,0.0,0.0,
CHE-113.012.585,swissnet telecommunication ag,ICT,,TG,,Berg (TG),2010.0,,Male,0.0,0.0,
CHE-113.652.922,moneyland.ch AG,ICT,,Zürich,,Zurich,2007.0,,Male,0.0,0.0,
CHE-113.182.626,meteoblue Research AG,ICT,,Basel-Stadt,Universität Basel,Basel,2006.0,,Male,0.0,0.0,
CHE-284.156.502,Flow Swiss AG,ICT,,ZH,,Zürich,2012.0,,Male,0.0,0.0,
CHE-109.298.651,camptocamp SA,ICT,,Vaud,EPFL,Bussigny,2001.0,,Male,0.0,0.0,
CHE-235.913.020,Aunetic Switzerland AG (Lari Digital),ICT,,Zürich,,Zürich,2017.0,,Male,0.0,1.0,"Namenswechsel 2024, zuvor  LARI digital AG"
CHE-443.506.959,Stash AG,ICT,,ZH,,Zürich,2020.0,,Male,0.0,1.0,
CHE-271.080.901,strong network SA,ICT,,VD,,Yverdon-les-Bains,2020.0,,Male,0.0,1.0,
CHE-101.665.622,Sulzer & Schmid Laboratories AG,ICT,,ZH,,,1989.0,,Male,0.0,1.0,
CHE-384.114.438,MB&F SA,consumer products,,GE,,Carouge,2012.0,,Male,0.0,0.0,
CHE-190.395.167,Yord AG,cleantech,,Fribourg / Freiburg,,Fribourg,2021.0,,Male,0.0,1.0,
CHE-113.979.754,Amazentis SA (Timeline),biotech,,VD,EPFL,,2007.0,,Male,0.0,1.0,
CHE-115.879.804,progile AG (Testresults.io),ICT,,Zürich,,Dietlikon,2022.0,,Male,0.0,0.0,
CHE-115.489.260,Scientific Visual SA,micro / nano,,VD,EPFL,,2010.0,,Male,0.0,1.0,
CHE-425.746.069,Revizto SA,ICT,,Vaud,,Lausanne,2015.0,,Male,0.0,0.0,
CHE-112.690.021,Release Therapeutics SA (MaxiVax SA),biotech,,GE,"Hopitaux Universitaires Genève, Université de Genève",Genève,2005.0,,Male,0.0,1.0,
CHE-449.284.757,Pull up SA (Up Green Recycling Sàrl),consumer products,,GE,,Genève,2019.0,,Male,0.0,1.0,
CHE-436.655.488,Generai AG (nunu.ai),ICT,,Schwyz,,,2023.0,,Male,0.0,0.0,
CHE-366.359.976,NIRVAN JAVAN AG,consumer products,,Zürich,,Zürich,2015.0,,Male,0.0,0.0,
CHE-170.488.245,NeoInstinct SA,ICT,,VD,,,2018.0,,Male,0.0,1.0,
CHE-435.364.344,MOOST AG,cleantech,,St. Gallen,,Rapperswil-Jona,2016.0,,Male,0.0,1.0,
CHE-330.817.007,maison (Schweiz) GmbH,ICT,,Zürich,,Zürich,2019.0,,Male,0.0,0.0,
CHE-190.757.477,ILEVE OPTICS AG (Lars Brillen AG),consumer products,,Bern,,Stettlen,2021.0,,Male,0.0,0.0,
CHE-312.164.041,Green-Y Energy AG,cleantech,,BE,,Hasle,2020.0,Innosuisse Certificate,Male,0.0,1.0,
CHE-411.214.056,ESG Explorer AG,ICT,,ZG,,Baar,2022.0,,Male,0.0,0.0,
CHE-112.702.411,Develco Pharma Schweiz AG,biotech,,BL,,Pratteln,2006.0,,Male,0.0,0.0,
CHE-384.731.370,ATANIS Biotech AG,medtech,,LU,Universität Bern,Oberkirch,2021.0,,Male,0.0,1.0,
CHE-305.866.675,Xemperia SA,medtech,,Fribourg / Freiburg,Université de Fribourg,Bulle,2023.0,,Male,0.0,0.0,
CHE-178.079.086,Procavea Biotech AG,biotech,,Zürich,ETH,,2024.0,Winner Venture Kick,Male,0.0,0.0,
CHE-236.795.266,CellX Biosolutions AG,cleantech,,Zürich,ETH,Zürich,2024.0,,Female,0.0,0.0,
CHE-156.093.089,T4 Capital AG (Coinstrategy Capital),ICT (fintech),,SZ,,Feusisberg,2021.0,,Male,0.0,1.0,
CHE-155.570.566,Wegaw SA,cleantech,,VD,,,2016.0,,Male,0.0,1.0,
CHE-461.095.635,NexMR AG,biotech,,Zürich,ETH,,2022.0,,Male,0.0,1.0,
CHE-113.641.893,Turbobeads GmbH,micro / nano,,ZH,ETH,,2007.0,,,1.0,0.0,according to LinkedIn Profile of Robert Grass: exited to a customer in the medcial diagnostics sector in 2024
CHE-112.567.194,AnaPico AG,micro / nano,,Zürich,,,2005.0,,Male,0.0,1.0,
CHE-218.222.280,ITP Sàrl (ALPI Training),ICT,,VS,,Martigny,2021.0,,Male,0.0,0.0,
CHE-395.511.022,Farie AG,ICT,,Bern,,Bannwil,2021.0,,Male,0.0,0.0,
CHE-130.906.673,SensArs Neuroprosthetics Sàrl,healthcare IT,,VD,EPFL,,2014.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2017",Male,0.0,0.0,
CHE-115.866.090,ServiceHunter AG,ICT,,Zürich,ETH,,2010.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2012",Female,0.0,1.0,
CHE-116.062.088,Aeon Scientific AG,medtech,,ZH,ETH,,2010.0,"Top 100 Swiss Startup Award 2013, Innosuisse Certificate, Winner Venture Kick, Top 100 Swiss Startup Award 2012, Top 100 Swiss Startup Award 2011, Top 100 Swiss Startup Award 2014, Top 100 Swiss Startup Award 2015",Male,1.0,1.0,
CHE-362.851.439,Skope Magnetic Resonance Technologies AG,medtech,,Zürich,"ETH, Universität Zürich",,2011.0,,Male,0.0,0.0,
CHE-222.498.046,Aurealis Therapeutics AG,biotech,,BS,,Basel,2015.0,,Male,0.0,1.0,
CHE-458.659.193,Hive Power SA,cleantech,,TI,,Manno,2017.0,Winner Venture Kick,Male,0.0,1.0,
CHE-400.216.401,DPhi Space Sàrl,micro / nano,,Vaud,EPFL,Ecublens (VD),2024.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2024",Male,0.0,1.0,
CHE-283.066.380,Camlin Technologies (Switzerland) AG (Phocone AG),micro / nano,,Zürich,ETH,,2011.0,Winner Venture Kick,Male,1.0,1.0,
CHE-254.319.076,Jinbox Sàrl,ICT,,VD,ETH,,2011.0,,,0.0,0.0,
CHE-319.397.741,Digital Roastery AG (Entwine GmbH),ICT,,Zürich,ETH,,2011.0,,,0.0,0.0,
CHE-213.217.314,BEN Energy AG (Enerlytica),cleantech,,ZH,ETH,Zürich,2011.0,"Innosuisse Certificate, Top 100 Swiss Startup Award 2012",Male,0.0,0.0,
CHE-370.409.123,Heidelberg Instruments Nano AG (SwissLitho AG),micro / nano,,Zürich,ETH,,2012.0,"Top 100 Swiss Startup Award 2013, Innosuisse Certificate, Winner Venture Kick, Top 100 Swiss Startup Award 2014, Top 100 Swiss Startup Award 2015",,0.0,1.0,Acquired by Heidelberg Instruments
CHE-444.102.949,Gecko-Simulations AG,ICT,,Zürich,ETH,,2012.0,,,1.0,0.0,
CHE-235.633.520,faceshift GmbH,ICT,,,"ETH, EPFL",,2012.0,"Top 100 Swiss Startup Award 2013, Innosuisse Certificate, Winner Venture Kick, Top 100 Swiss Startup Award 2014, Top 100 Swiss Startup Award 2015",,0.0,1.0,
CHE-355.286.422,Polyport GmbH,ICT,,Zürich,ETH,,2012.0,,Male,1.0,0.0,
CHE-488.025.449,Wildbiene + Partner AG,cleantech,,ZH,ETH,,2013.0,Innosuisse Certificate,Male,0.0,1.0,
CHE-309.075.448,RealLook AG (Selfnation),consumer products,,Zürich,ETH,,2013.0,"Winner Venture Kick, Top 100 Swiss Startup Award 2014, Top 100 Swiss Startup Award 2015, Top 100 Swiss Startup Award 2016, Top 100 Swiss Startup Award 2017, Top 100 Swiss Startup Award 2018",,1.0,0.0,
CHE-184.481.433,Glycemicon AG,biotech,,AG,ETH,,2013.0,"Top 100 Swiss Startup Award 2013, Innosuisse Certificate, Winner Venture Kick, Top 100 Swiss Startup Award 2014, Top 100 Swiss Startup Award 2015, Top 100 Swiss Startup Award 2016, Top 100 Swiss Startup Award 2017, Top 100 Swiss Startup Award 2018",Female,1.0,1.0,
CHE-339.203.024,Bitsplitters GmbH,healthcare IT,,Zürich,ETH,,2013.0,Winner Venture Kick,Male,1.0,0.0,
CHE-330.991.800,Fotokite AG (Perspective Robotics AG),micro / nano,,ZH,ETH,,2014.0,"Innosuisse Certificate, Top 100 Swiss Startup Award 2017, Top 100 Swiss Startup Award 2018, Top 100 Swiss Startup Award 2019",Male,0.0,1.0,
